Country_Code,AverageLeadTime,LodgingRevenue,OtherRevenue,Total_Revenue,Booking_Success_Rate,Service_share,Preference_Count
ABW,1.5245353313921541,1.422275083554459,0.15011721613358106,1.1972181648390525,0.5584283670635907,-0.13930810316462655,1.766792856665201
AFG,-1.0249644453898825,-1.217435726941917,-0.3135678915435598,-1.079992202773933,0.5584283670635907,0.953265448797945,-0.41427156952853605
AGO,-1.0609068474695054,0.7296737082929969,0.4188763028467009,0.7161816795096936,0.3705747068197723,0.04278748882913552,-0.3617158002226628
AIA,-1.3537059278254584,3.6252637968760473,0.5862200395673232,3.112334325432817,0.5584283670635907,-0.6855948791459123,-1.7281658021753654
ALB,0.5117924045022897,-0.289757260246847,-0.2918720704008862,-0.32184178012479336,-0.19298627391168222,0.40697867281665917,0.7419553552006737
AND,2.6131079602304905,2.6470657340235313,-0.1172963932993728,2.1098781687599018,-1.5079618956184095,-1.0497860631334361,0.032452469571386075
ARE,-0.8853588958489079,1.3164068121951051,0.19451796637905266,1.1246789263588923,0.5584283670635907,-0.6855948791459123,-0.9398292625872678
ARG,-0.05451958924006244,-0.14593738049960664,0.21385920228143623,-0.05445993980719159,0.1201031598280151,0.40697867281665917,0.16384189283606884
ARM,0.02919990828686422,-0.040192931679853695,1.9505340016554509,0.5492310670187034,0.5584283670635907,2.2279345927542784,-0.6770504160579018
ASM,2.991160665031403,-1.26690283151275,0.10487554258800585,-0.995262760316817,-1.0070188016348944,0.953265448797945,2.870464012088538
ATA,-0.9044259018301712,-0.8663988271714254,-1.1544911916471887,-1.0463813523024899,0.5584283670635907,-1.960264023102246,-0.41427156952853605
ATF,1.478949845827754,-1.2762514332526695,-0.7382341580958924,-1.254317136189255,-1.0070188016348944,-0.5034992871521505,0.24267554679487868
ATG,-1.0907127418769975,0.9073590526212708,0.37598921454141593,0.8473643272452523,0.5584283670635907,0.2248830808228971,-1.7281658021753654
AUS,1.4778540408863017,-0.4155609604820567,0.36640268892023464,-0.22743040611396292,-0.44345782090344005,0.953265448797945,0.37406497005956174
AUT,0.7313917147692542,-0.027686855180093433,0.2332004381838198,0.047125093334111134,-0.005132613667863822,0.5890742648104212,0.032452469571386075
AZE,0.047609431303256386,0.9672891617884374,0.7364089409658314,1.0034290374193722,0.5584283670635907,0.40697867281665917,0.6631217012418642
BDI,-1.3537059278254584,-2.49156965944222,-1.2890389196637695,-2.4033567332764347,-5.7033603077303505,-2.5065507990835316,-1.7281658021753654
BEL,0.5889370723805047,0.04988796588029901,0.45520418941117763,0.17615062678568194,-0.005132613667863822,0.5890742648104212,0.19011977748900546
BEN,0.9529634739308324,-0.42113297476412787,-0.7908759566823795,-0.5770835819139036,-1.0070188016348944,-1.231881655127198,0.24267554679487868
BFA,-1.3537059278254584,-2.49156965944222,-1.2890389196637695,-2.4033567332764347,-5.7033603077303505,-2.5065507990835316,0.8996226631182934
BGD,-1.009404015221265,0.5395441987347642,0.37329825998108435,0.5485287507401951,0.5584283670635907,0.953265448797945,-0.9661071472402044
BGR,0.08048357954681397,-0.05170842786280112,0.20494541530033775,0.019182938539194814,0.3079568200718328,0.5890742648104212,0.2689534314478153
BHR,-0.5165109525561917,0.417517085957403,-0.09223687895628474,0.3107946904653144,0.5584283670635907,0.04278748882913552,1.425180356177025
BIH,-0.4757470087341803,0.3019287452393239,0.11782576140960191,0.27979244331404296,0.18272104657595387,0.2248830808228971,0.24267554679487868
BLR,-0.1680449811744813,0.6919078337145143,-0.007639994965859655,0.5583611786393041,0.24533893332389334,0.04278748882913552,0.5317322779771811
BMU,0.9694005480526112,0.6504272829479832,-0.1487469247232486,0.48266151690585907,-2.5724659703333796,-1.4139772471209602,-1.7281658021753654
BOL,-0.8842630909074559,-0.1750356773059789,-0.24158485705468916,-0.21393590047692077,0.5584283670635907,1.3174566327854687,-1.5179427249518729
BRA,0.17669525340629252,-0.20221472474852695,0.1558354945742858,-0.11741757763056691,0.057485273080075644,0.5890742648104212,0.42662073936543465
BRB,2.446545609129799,-1.0936131873403325,-0.8672317923317892,-1.1448059621905076,0.5584283670635907,-0.6855948791459123,-1.7281658021753654
BWA,0.43245612674117057,0.34210915934003805,0.07325682650410949,0.299055975524542,0.5584283670635907,0.7711698568041828,-0.41427156952853605
CAF,1.1721244622212164,-0.24778141932190972,-0.6919833765901928,-0.4071732079634876,0.5584283670635907,0.2248830808228971,0.24267554679487868
CAN,0.6590685886334277,-0.4935072491612539,-0.013358273406564388,-0.40391245381327306,-0.3808399341555006,0.2248830808228971,0.37406497005956174
CHE,0.42894955092852455,0.009707551779584822,0.02179232053776736,0.01436705548656991,0.1201031598280151,0.2248830808228971,0.11128612353019562
CHL,-0.3166361312353616,-0.40800778556635986,0.018596811997373605,-0.32500220337807834,-0.31822204740756116,0.40697867281665917,0.21639766214194206
CHN,-0.5064295470948341,-0.10259949163905212,-0.44054730985920776,-0.21448772041003408,0.18272104657595387,-0.5034992871521505,0.29523131610075193
CIV,-0.6451584526826472,0.3782034296338998,0.8295832426173133,0.5538964537259333,0.5584283670635907,0.2248830808228971,0.8996226631182934
CMR,0.16288811114399843,-0.37946669018819496,-0.09072321701609816,-0.33458380403486304,-0.06775050041580329,0.2248830808228971,-0.15149272299917022
COD,-0.4113136781768075,1.4204796567302365,0.01506493413693847,1.1554303462678397,-0.31822204740756116,-0.6855948791459123,0.13756400818313222
COL,-0.21647955958665616,-0.2785513204129036,-0.01033094952619121,-0.22878487322251354,-0.31822204740756116,0.04278748882913552,-0.020103299734487146
COM,-0.3839185546405095,-1.2334707458203222,-0.11510999271910344,-1.0337898247378148,0.5584283670635907,1.6816478167729927,-0.41427156952853605
CPV,-0.719234866724797,-0.42317604666755426,-0.4055649005748968,-0.46386016472875785,-0.13036838716374274,-0.5034992871521505,0.3477870854066251
CRI,-0.8728667195163559,-0.8691229230426603,-0.47351150322327,-0.8455188966492669,0.18272104657595387,0.04278748882913552,-0.41427156952853605
CUB,0.11774094755617931,0.5907448188600196,0.06972494864367434,0.49941677669311607,0.5584283670635907,-0.5034992871521505,0.13756400818313222
CYM,1.1556873880994376,1.5524744839455258,1.2085032816440084,1.6184072701498564,0.5584283670635907,0.5890742648104212,0.8996226631182934
CYP,-0.2504495127716656,0.023513764945161594,-0.004444486425465903,0.017728140533714326,-0.13036838716374274,0.2248830808228971,-0.15149272299917022
CZE,0.3566264247926979,0.23283576814164,0.03625620129954977,0.1994775603218328,0.18272104657595387,0.2248830808228971,-0.15149272299917022
DEU,1.370026834647433,-0.40311679525209754,0.10958471306858619,-0.2939497907783419,-0.13036838716374274,0.953265448797945,-0.04638118438742376
DMA,1.3638903269753022,-0.1810410704766559,0.03961989449996433,-0.13487515369633163,0.5584283670635907,0.5890742648104212,0.8996226631182934
DNK,0.658191944680266,0.8065055941157806,0.4242582119673643,0.7800422954054361,0.057485273080075644,0.2248830808228971,0.006174584918449465
DOM,0.16507972102690216,0.01416516320524203,0.04365632634046166,0.024500476076467954,0.5584283670635907,0.7711698568041828,-0.15149272299917022
DZA,-0.6361728521627413,0.2596433479653829,0.2807966969696852,0.2941899270234523,0.3079568200718328,0.5890742648104212,-0.1777706076521068
ECU,-0.7571497176990333,-0.08254024022359539,-0.07020468849356963,-0.08781996303631093,-0.13036838716374274,-0.13930810316462655,-0.5719388774461556
EGY,-0.401889755680321,0.70255657212025,-0.4536657133408244,0.4340010318949638,-0.5060757076513795,-0.8676904711396743,0.006174584918449465
ERI,-1.2879576313383432,1.4274137189479252,1.1160017186326094,1.4894820675952152,0.5584283670635907,0.7711698568041828,0.8996226631182934
ESP,-0.21757536452810802,-0.29687705627393796,-0.01739470524706172,-0.24569062935516495,0.3079568200718328,0.2248830808228971,-0.15149272299917022
EST,0.45239977667559544,1.6983993468659924,0.23774142400437934,1.4470922636424244,0.3705747068197723,-0.13930810316462655,-0.20404849230504343
ETH,0.33383368201049785,-0.020071768994596232,0.04802912750100062,-0.001936715264503367,0.5584283670635907,0.5890742648104212,-1.7281658021753654
FIN,0.16135398422596559,0.3708978997974066,0.096298124926949,0.3292555755003761,-0.005132613667863822,0.04278748882913552,0.40034285471249836
FLK,0.22425318786530588,-0.892401560487758,-1.188128123651334,-1.0774839303506911,0.5584283670635907,-2.142359615096008,0.8996226631182934
FRA,0.1983921912470404,-0.12544475019554444,0.4550360047511571,0.0340820767332524,0.1201031598280151,0.953265448797945,-0.020103299734487146
FRO,2.415863070769145,2.077482051856243,4.44605798704298,3.009495156079893,0.5584283670635907,3.32050814471685,0.8996226631182934
FSM,-0.8496356547575753,-2.045560871797313,-1.1208542596430435,-1.9917993940708805,-2.5724659703333796,-1.4139772471209602,2.213516895765123
GAB,-1.0979450544905802,0.35281980901557525,-0.3219771245445961,0.189845794216583,0.5584283670635907,-1.231881655127198,-0.860995608628458
GBR,0.8414105308910269,-0.13918905209132046,0.12455314781043081,-0.07562975905935457,-0.005132613667863822,0.40697867281665917,0.24267554679487868
GEO,0.04892439723299874,0.023823321294165624,0.6072431220699138,0.2004307038426645,-0.005132613667863822,0.04278748882913552,-1.2551638784225068
GHA,-0.5500425837646205,0.1355112520147945,-0.46493408556221305,-0.028875561090122927,0.5584283670635907,0.2248830808228971,-0.860995608628458
GIB,1.677948023195423,0.5762575817266341,3.4329135950781278,1.4908867001522306,0.5584283670635907,3.502603736710612,0.8996226631182934
GIN,-1.276999581923824,2.1362977581669957,9.056840441511177,4.432438101785104,-2.5724659703333796,1.6816478167729927,2.213516895765123
GNB,-0.33241572239226924,1.769721129676505,0.2945878390913846,1.5218387818550378,0.5584283670635907,0.40697867281665917,-0.9398292625872678
GRC,-0.4419962165374612,0.6717247597594557,0.11278022160897995,0.5779257035405919,0.3705747068197723,0.04278748882913552,-0.41427156952853605
GRD,-1.2441254336802663,1.2961618269702455,-1.1208542596430435,0.7159308522673691,0.5584283670635907,-2.142359615096008,0.8996226631182934
GTM,-0.662253009769297,-0.9468834779124552,-0.42978349161788126,-0.8953833524233188,-1.1322545751307735,-0.3214036951583886,-0.04638118438742376
GUF,-1.3317898289964198,-0.3649175417850086,-1.0199434636306082,-0.5999088609654063,-2.5724659703333796,-2.142359615096008,-0.41427156952853605
GUY,2.591191861401452,-0.3742042322551275,-0.6331187455829388,-0.49205314676599843,0.5584283670635907,-0.6855948791459123,-1.7281658021753654
HKG,-0.4376129967716536,-0.5946083527459478,-0.6425370865440995,-0.6734514084148631,0.5584283670635907,-1.0497860631334361,1.9507380492357567
HND,-1.3537059278254584,-2.49156965944222,-1.2890389196637695,-2.4033567332764347,-5.7033603077303505,-2.5065507990835316,0.8996226631182934
HRV,-0.15599112681851024,0.18262572833319746,-0.036735941149445284,0.13702157698310574,0.3079568200718328,0.04278748882913552,-0.5193831081402823
HTI,1.2104776351720334,-0.8736424457381181,-0.790035033382276,-0.943542182949566,-1.5079618956184095,-1.231881655127198,0.8996226631182934
HUN,0.6316734650971296,0.38030841280712696,0.6043839828495615,0.48843054347931625,0.18272104657595387,0.5890742648104212,0.29523131610075193
IDN,-0.24321720015808299,-1.1766362001431951,-0.741597851296307,-1.174604238578623,-0.31822204740756116,-0.6855948791459123,0.6368438165889275
IND,-0.2833236610152232,0.030819294781655113,0.03961989449996433,0.036791010950353906,0.18272104657595387,0.04278748882913552,-0.020103299734487146
IRL,0.27750930801986934,-0.16079608525179664,-0.24999409005572545,-0.20485595430478454,-0.19298627391168222,-0.3214036951583886,0.21639766214194206
IRN,-0.5511383887060725,0.6369925374012112,0.2540553360263897,0.5919218636622828,0.3705747068197723,0.2248830808228971,-0.23032637695798003
IRQ,-0.8141315746545331,0.5374392155615375,1.815481719658808,0.9769918460784012,0.5584283670635907,1.4995522247792308,-1.7281658021753654
ISL,0.5961693849940873,0.41943633532122754,0.7532274069679039,0.5645315288004796,-0.13036838716374274,0.953265448797945,-1.0186629165460774
ISR,0.3022744996966826,-0.29545309706851963,-0.41716964211632684,-0.3638302604898652,-0.005132613667863822,-0.3214036951583886,0.3477870854066251
ITA,0.27444105418380393,-0.053318120877621666,0.20006806015973683,0.016474004322093304,0.24533893332389334,0.5890742648104212,0.11128612353019562
JAM,-0.07161414632671241,-0.4265192552367968,0.3080426118930426,-0.2537171011095396,-1.0070188016348944,-0.3214036951583886,0.8996226631182934
JEY,-1.1783771371931513,0.16597159675678436,1.6121464656937505,0.6153491280953634,0.5584283670635907,2.7742213687355637,0.8996226631182934
JOR,-0.1413073406030545,0.28013597826944514,-0.4955436936859851,0.07918081490314437,0.5584283670635907,-0.6855948791459123,-0.07265906904036037
JPN,-0.23006754086065992,0.04419212905862603,-0.40993770173543564,-0.08651566137622511,0.1201031598280151,-0.5034992871521505,0.5580101626301177
KAZ,-0.32496424879039626,0.2821790501728712,-0.21164798757099995,0.16551555171113566,-0.13036838716374274,-0.5034992871521505,1.1886793943005962
KEN,-0.5344821535960032,0.8859996645399972,-0.00023986992494775834,0.7178371393090329,0.5584283670635907,-0.3214036951583886,-0.09893695369329698
KGZ,0.14754684196367152,-0.9769104437658394,-0.3535958406284926,-0.8970388122226587,-1.0070188016348944,-0.3214036951583886,-0.41427156952853605
KIR,-0.608558567638153,0.03441014843010096,0.17416762251654497,0.07983296573318728,0.5584283670635907,0.7711698568041828,-1.7281658021753654
KNA,3.084304085054816,-2.0557143200446433,-0.3808417555518501,-1.7792985543738147,-2.5724659703333796,1.4995522247792308,-0.41427156952853605
KOR,-0.4474752412447208,-0.6855560080833115,-0.4960482476660473,-0.7034503465968377,0.4331925935677117,-0.13930810316462655,0.11128612353019562
KWT,-0.5976005182236338,-0.0623571662685372,-0.3465320849076221,-0.15388785866450613,0.1201031598280151,-0.5034992871521505,-0.23032637695798003
LAO,-1.3317898289964198,-0.7374376521763754,-0.8825365963936751,-0.8607691929825787,-1.5079618956184095,-1.596072839114722,0.032452469571386075
LBN,-0.7242755694554758,0.1797158986525604,-0.29708579486152875,0.057007686681684634,0.057485273080075644,-0.3214036951583886,0.16384189283606884
LBY,-0.46172070548359573,-0.7381805874139848,-0.2540305218962229,-0.6739028974510465,0.5584283670635907,0.2248830808228971,-0.6770504160579018
LCA,4.51980855835683,-0.25502503788860253,-0.406069454554959,-0.32776130304364465,0.5584283670635907,-0.13930810316462655,-1.7281658021753654
LIE,0.07084049606203713,-0.46750451584492125,-0.5898952879576123,-0.5547599573470495,-0.31822204740756116,-0.5034992871521505,0.8996226631182934
LKA,-0.8752774903875503,0.7979618388832712,0.09612994026692818,0.6752466735623837,0.5584283670635907,-0.5034992871521505,0.032452469571386075
LTU,0.4028693933219689,-0.09201266450311678,-0.2017250926297771,-0.13472465735093694,-0.19298627391168222,-0.13930810316462655,-0.23032637695798003
LUX,0.7235019191908004,-0.12098713876988756,0.2915605152110116,-0.011016661436639572,0.1201031598280151,0.40697867281665917,0.006174584918449465
LVA,0.2023370890362675,-0.015676068838739763,-0.021599321747579867,-0.019093298639479016,0.3705747068197723,0.04278748882913552,-0.30916003091678956
MAR,-0.5480701348700071,0.304900486189762,0.5986657044088568,0.425623402001335,0.24533893332389334,0.5890742648104212,-0.1777706076521068
MCO,0.7064073621041504,-0.32541815165210325,0.3003061175320893,-0.17410453439583715,0.5584283670635907,2.2279345927542784,-0.41427156952853605
MDG,-0.1264043933993084,-1.5257538505498622,-0.8181218716057371,-1.4803124815233633,0.5584283670635907,0.2248830808228971,0.8996226631182934
MDV,0.33383368201049785,-1.4444024420316213,-0.3598186730492594,-1.2776942351738712,0.5584283670635907,0.7711698568041828,0.8996226631182934
MEX,-0.2898984906639348,-0.4074505841381529,-0.32029527794438883,-0.4256842584470139,-0.13036838716374274,-0.3214036951583886,0.2689534314478153
MKD,1.1313605183992048,-0.5743014562512878,-0.058936316272180975,-0.4829230351453974,0.18272104657595387,1.135361040791707,-0.860995608628458
MLI,-0.5114702498255129,0.6685672849996154,-0.7473161297370116,0.31882116221968904,-1.2574903486266524,-1.231881655127198,0.8996226631182934
MLT,0.33843606276459576,0.006611988289545213,0.033733431399239025,0.015420529904331749,-0.005132613667863822,0.2248830808228971,-0.3617158002226628
MMR,0.6077849173734777,-1.1759551761753864,-0.9316465171197271,-1.23073937541078,0.5584283670635907,-0.8676904711396743,2.213516895765123
MNE,-0.6688278394180086,-1.192980775370604,-0.31104512164324893,-1.0594243689033485,0.5584283670635907,1.3174566327854687,-1.0712186858519508
MOZ,0.3347103259636595,0.5162036500198657,0.41080343916570605,0.5408032716766098,0.24533893332389334,0.04278748882913552,-0.09893695369329698
MRT,1.8898766988722238,0.6901743181600916,0.8889524276046296,0.824388551848355,0.5584283670635907,1.135361040791707,0.8996226631182934
MUS,-0.6122843044390895,-0.31043562436031147,0.6968855458609606,-0.043674368387250924,0.5584283670635907,1.8637434087667544,0.8996226631182934
MWI,-0.3346073322751731,3.6716972492266415,1.3346417766595529,3.373194657449989,0.5584283670635907,-0.3214036951583886,0.8996226631182934
MYS,0.11028947395430617,0.7013183467242345,-0.033372247949030716,0.5583110131908393,0.5584283670635907,0.04278748882913552,-0.282882146263853
NAM,0.16727133090980617,1.5035026695330986,0.18156774755745686,1.2724161720878489,0.5584283670635907,0.5890742648104212,-0.6770504160579018
NCL,1.188561536342995,1.5574273855295888,1.1832755826408996,1.6148956887573174,0.5584283670635907,0.7711698568041828,3.5274111284119525
NGA,-1.001733380631102,0.3335654041075288,0.6222115568117584,0.4558731674256345,-0.19298627391168222,0.2248830808228971,1.0572899710359132
NIC,-0.5208941723219994,2.5427452444091965,2.0788588972512643,2.680409814150537,0.5584283670635907,0.953265448797945,0.8996226631182934
NLD,0.2582231410503153,-0.033630337080969706,0.12943050295103195,0.01135712857867963,-0.06775050041580329,0.2248830808228971,0.006174584918449465
NOR,0.687778678099468,0.40203926850720495,0.4299764904080688,0.45396688038397054,-0.005132613667863822,0.40697867281665917,0.085008238877259
NZL,0.38270658239925354,-0.4746243118720126,0.027510598978472092,-0.3764217880545402,-0.5060757076513795,0.40697867281665917,0.13756400818313222
OMN,0.6807655264741755,-0.46267543680045964,-0.8236719653864211,-0.6206271911813855,0.5584283670635907,-0.8676904711396743,-0.860995608628458
PAK,-0.7564922347341622,-0.7198548515529501,-0.7429433285764728,-0.804884883392746,0.057485273080075644,-0.6855948791459123,-0.41427156952853605
PAN,-0.3455653816896923,-0.5382690972272268,0.49725035441635906,-0.2878296060656314,-0.19298627391168222,0.953265448797945,-0.7296061853637751
PCN,-0.7400551606123833,-1.3895490569881193,-1.0535803956347534,-1.4401801227514905,0.5584283670635907,-1.231881655127198,-1.7281658021753654
PER,-0.25023035178337527,0.00035895003966525846,-0.06246819413261611,-0.018340816912506233,0.18272104657595387,0.40697867281665917,-0.020103299734487146
PHL,0.5939777751111837,-0.4416256050681901,-0.46342042362202646,-0.49606638264318575,-0.06775050041580329,-0.3214036951583886,0.6368438165889275
POL,-0.0032359179801126864,-0.026200984704874718,0.004132931235591198,-0.02004644216031098,0.057485273080075644,0.2248830808228971,0.13756400818313222
PRI,-1.2276883595584875,-0.5862503313228408,-0.7236020926740894,-0.6908086535836979,0.5584283670635907,-0.3214036951583886,-0.41427156952853605
PRT,-0.36638567557727886,-0.8848483855720616,-0.28918111584055456,-0.8032294235934061,0.3079568200718328,0.5890742648104212,-0.38799368487559943
PRY,-0.6889906503407239,-1.5300876394359175,-0.6252140665619648,-1.4262842935267297,0.5584283670635907,0.953265448797945,-0.860995608628458
QAT,-0.32584089274355776,0.16987200675423425,-0.7651437036992086,-0.09062922815034202,-0.6939293678951972,-1.231881655127198,-0.9398292625872678
ROU,0.3349294869519497,0.23116416385701835,0.14574441497304233,0.23073063471542876,0.3079568200718328,0.2248830808228971,-0.1252148383462336
RUS,-0.06788840952577585,0.26626785383406765,0.060642977002555054,0.2338910579687137,0.18272104657595387,-0.13930810316462655,0.40034285471249836
RWA,0.32550556445546336,-0.4924547575746407,-0.030681293388699165,-0.4081765169327844,-1.0070188016348944,-0.3214036951583886,0.5842880472830544
SAU,-0.5244007481346455,-0.00502733043300369,-0.1482423707431864,-0.04823942419755128,0.3079568200718328,0.2248830808228971,0.05873035422432269
SDN,-0.02778194866863563,-0.4141370012766384,0.014392195496855461,-0.3312728844361834,0.5584283670635907,0.5890742648104212,2.213516895765123
SEN,-0.8141315746545331,0.07359998221400232,0.6872990202397794,0.2646926433261259,0.5584283670635907,1.3174566327854687,-0.09893695369329698
SGP,-0.023837050879408725,0.035648373826116735,-0.2927129937009898,-0.05842301023591412,0.3705747068197723,-0.3214036951583886,-0.4405494541814726
SJM,-1.2879576313383432,0.778893167784627,0.3087153505331256,0.7232048422947712,0.5584283670635907,0.2248830808228971,-1.7281658021753654
SLE,1.9994571930174156,2.569676646772541,1.246344830148672,2.4539128143317805,0.5584283670635907,0.40697867281665917,-0.41427156952853605
SLV,-0.948258099488248,-0.23211786806230947,-1.025493557411292,-0.49395943380766233,-0.5060757076513795,-1.596072839114722,-0.860995608628458
SMR,1.9884991436028965,2.655052287827833,0.9611036467535208,2.438010367168426,0.5584283670635907,0.04278748882913552,-0.41427156952853605
SOM,-0.9153839512446905,-1.4558560269447678,-0.9407284887608462,-1.4602463021374268,0.5584283670635907,-0.5034992871521505,0.8996226631182934
SPM,-0.3236492828606539,2.0341441629956885,-0.22947556153319693,1.5797798748319287,0.5584283670635907,-1.0497860631334361,0.8996226631182934
SRB,1.1596322858886645,-0.4810630839312947,-0.4013602840743787,-0.5095107228317631,0.4331925935677117,-0.13930810316462655,-0.9661071472402044
STP,-1.3537059278254584,0.1563753499376615,-0.7121655357926799,-0.08571301420078753,-2.5724659703333796,-1.7781684311084838,-1.7281658021753654
SUR,1.1813292237294124,-0.27217445962342185,-0.44929291218028555,-0.3545496525238695,0.5584283670635907,-0.3214036951583886,0.032452469571386075
SVK,0.007722131434406509,-0.3974828697002253,-0.20962977165075117,-0.3845987561543092,-0.3808399341555006,-0.13930810316462655,-0.3354379155697262
SVN,-0.4347639039238786,0.27134457795773254,-0.3004494880619432,0.13024924144035238,0.1201031598280151,-0.5034992871521505,-0.5456609927932189
SWE,0.36933776211354014,0.33313202521892327,0.16525383553544648,0.319222485807408,-0.13036838716374274,0.04278748882913552,0.13756400818313222
SWZ,-1.2441254336802663,-0.5766540845037179,-1.0535803956347534,-0.7815077844081301,0.5584283670635907,-1.7781684311084838,-1.7281658021753654
SYC,-1.0056782784203286,0.5360771676259198,-0.2074433710704818,0.37249819207706897,0.5584283670635907,-0.13930810316462655,-1.7281658021753654
SYR,-0.9263420006592097,-0.2558298843960128,-0.5818224242766175,-0.3808363475194462,-0.19298627391168222,-0.8676904711396743,-0.7296061853637751
TCD,-1.3317898289964198,1.406363887215656,-0.21265709553112436,1.0761187722449266,0.5584283670635907,-0.8676904711396743,0.8996226631182934
TGO,-0.4222717275913267,-1.1828892383930751,-1.0073296141290538,-1.2589825228964853,0.5584283670635907,-1.231881655127198,-0.41427156952853605
THA,0.1823934391018426,-0.7063581947363774,-0.5781223617561614,-0.7447866761318666,0.5584283670635907,-0.13930810316462655,-0.5719388774461556
TJK,2.591191861401452,-0.7252411320256191,0.7123585345828675,-0.37516765184291917,0.5584283670635907,2.7742213687355637,0.8996226631182934
TKM,-1.1783771371931513,-1.6093340647809316,-1.0031249976285355,-1.6032178302622233,0.5584283670635907,-0.5034992871521505,-1.7281658021753654
TUN,-0.27762547531967324,-0.3854720833588716,-0.11914642455960077,-0.34787764787804576,0.3705747068197723,0.40697867281665917,-0.20404849230504343
TUR,-0.3291283075679135,-0.22784599044605483,-0.4138059489159124,-0.30804628179696214,0.3705747068197723,-0.3214036951583886,-0.6770504160579018
TZA,-0.6523907652962297,-1.1171394698646337,-0.5658448815746485,-1.0739723489581523,0.5584283670635907,0.40697867281665917,0.8996226631182934
UGA,-0.7593413275819372,-0.9246573320539708,0.10420280394792308,-0.7181989884455009,-0.19298627391168222,0.2248830808228971,-0.7296061853637751
UKR,-0.41416277102458254,0.10758926933463729,-0.0061263330256730655,0.08540133051278467,-0.19298627391168222,-0.13930810316462655,0.085008238877259
URY,-0.03260349041102405,-0.036602078031407845,-0.17178822314608788,-0.08089713114816291,0.3705747068197723,0.04278748882913552,0.3215092007536885
USA,0.1828317610784233,-0.3785999324109836,-0.03017673940863697,-0.31577176086054776,-0.3808399341555006,0.04278748882913552,0.16384189283606884
UZB,-0.8058034570994985,-0.8863961673170814,-0.01722652058704091,-0.7234161950858444,0.5584283670635907,1.3174566327854687,-0.860995608628458
VEN,-0.7773125286217485,0.5742764210930088,-0.16892908392573575,0.4149381614783239,0.3079568200718328,-0.6855948791459123,-0.46682733883440924
VIR,2.3610728236965492,0.4307660976947724,0.4306492290481518,0.4775446411624454,0.5584283670635907,0.953265448797945,-0.41427156952853605
VNM,-0.18842695308548701,-0.6396178458911236,-0.5285078870500474,-0.6759095153896401,0.057485273080075644,-0.5034992871521505,1.3463467022182152
WLF,-1.3317898289964198,-1.6545292917355099,-1.2554019876596243,-1.7150867803388183,0.5584283670635907,-2.3244552070897697,3.5274111284119525
WSM,-1.0687966430479592,-0.5475557876973456,-0.8181218716057371,-0.6876983957788777,0.5584283670635907,-1.0497860631334361,3.5274111284119525
YEM,-0.9592161489027673,-0.39896874017544437,-1.0199434636306082,-0.6274998576210687,0.5584283670635907,-1.596072839114722,-1.7281658021753654
ZAF,0.08859253611355827,-0.15757669922215556,-0.28800382322040946,-0.21358474233766692,0.24533893332389334,-0.13930810316462655,-0.3617158002226628
ZWE,0.4214980773266514,1.7431611949319654,-0.3808417555518501,1.29885336342882,0.5584283670635907,-1.231881655127198,-1.7281658021753654
